name;id;text_gen;toString;total
balzac;0;17.51094;15.061608;32.572548
balzac;1;19.575272;23.042955;42.618225
balzac;2;14.451409;15.061309;29.512718
balzac;3;13.905195;13.086612;26.991806
balzac;4;13.636534;12.841687;26.478222
balzac;5;15.284863;17.285532;32.570396
balzac;6;15.145692;18.093197;33.238888
balzac;7;13.641754;12.681651;26.323406
balzac;8;13.836949;14.187387;28.024338
balzac;9;13.758152;12.744529;26.502682
balzac;10;16.1265;17.108215;33.234715
balzac;11;13.717364;12.97822;26.695583
balzac;12;13.499632;12.938101;26.437733
balzac;13;13.775475;12.714724;26.490198
balzac;14;13.491695;13.734882;27.226578
balzac;15;13.84031;12.936187;26.776497
balzac;16;13.686704;12.719572;26.406277
balzac;17;15.268665;17.372269;32.640934
balzac;18;13.747584;12.968306;26.715889
balzac;19;15.812283;17.851608;33.66389
balzac;20;13.769529;12.805602;26.57513
balzac;21;13.913907;12.905265;26.819172
balzac;22;13.727175;13.178944;26.906118
balzac;23;13.881254;12.799424;26.68068
balzac;24;13.46014;12.698269;26.15841
balzac;25;13.555561;12.578938;26.134499
balzac;26;14.008716;12.735975;26.74469
balzac;27;14.251805;12.727487;26.979292
balzac;28;13.853083;12.521952;26.375034
balzac;29;13.660899;12.991475;26.652374
balzac;30;13.55158;12.931379;26.48296
balzac;31;13.737939;12.770628;26.508568
balzac;32;32.071213;34.20647;66.27768
balzac;33;31.77109;15.50588;47.27697
balzac;34;17.788952;14.599053;32.388004
balzac;35;13.507785;12.677222;26.185007
balzac;36;13.524685;12.798793;26.323479
balzac;37;33.7583;39.790577;73.548874
balzac;38;28.946333;25.891844;54.838177
balzac;39;28.97939;22.787668;51.76706
balzac;40;15.797574;15.141254;30.938828
balzac;41;25.557266;24.385668;49.942932
balzac;42;27.50638;27.642496;55.148876
balzac;43;14.614667;13.504542;28.11921
balzac;44;20.773026;18.293083;39.06611
balzac;45;14.349544;18.804024;33.15357
balzac;46;13.723174;13.326433;27.049606
balzac;47;16.316322;13.151471;29.467793
balzac;48;15.130111;13.376352;28.506462
balzac;49;13.875661;12.577299;26.452961
balzac;50;13.542715;12.459067;26.001781
balzac;51;16.101381;13.764089;29.86547
balzac;52;21.503525;20.837292;42.340816
balzac;53;20.704412;21.733295;42.437706
balzac;54;14.524858;13.66975;28.194609
balzac;55;15.529422;14.199689;29.72911
balzac;56;13.582811;12.786343;26.369154
balzac;57;16.733618;13.641917;30.375534
balzac;58;18.306694;16.197138;34.50383
balzac;59;14.368817;13.090605;27.459423
balzac;60;14.025042;12.952798;26.97784
balzac;61;14.154916;13.740622;27.895538
balzac;62;18.473436;14.969883;33.44332
balzac;63;17.900692;13.109593;31.010284
balzac;64;15.012452;14.568006;29.580458
balzac;65;13.762658;12.794431;26.557089
balzac;66;14.000337;13.314975;27.315311
balzac;67;13.770518;12.736253;26.506771
balzac;68;13.749128;12.840048;26.589176
balzac;69;13.646915;12.706673;26.353588
balzac;70;13.869325;12.983042;26.852367
balzac;71;13.667274;12.90298;26.570255
balzac;72;13.994494;14.361046;28.355541
balzac;73;13.693434;12.744234;26.437668
balzac;74;13.84799;12.890243;26.738232
balzac;75;14.094379;13.120538;27.214916
balzac;76;13.626513;12.758572;26.385084
balzac;77;13.628828;12.740846;26.369675
balzac;78;15.010399;14.149865;29.160263
balzac;79;13.805055;12.705553;26.510609
balzac;80;13.690485;12.847269;26.537754
balzac;81;13.634066;12.801804;26.43587
balzac;82;14.421857;12.819762;27.24162
balzac;83;13.956251;13.01165;26.967901
balzac;84;13.515708;13.206187;26.721895
balzac;85;13.730813;13.081726;26.812538
balzac;86;13.730896;12.836966;26.567862
balzac;87;14.121351;13.052463;27.173813
balzac;88;16.913773;12.579387;29.49316
balzac;89;13.736062;13.064273;26.800335
balzac;90;14.038249;12.942061;26.98031
balzac;91;13.765382;12.673967;26.43935
balzac;92;14.494552;13.363315;27.857866
balzac;93;14.047897;12.670572;26.71847
balzac;94;13.561411;12.700132;26.261543
balzac;95;13.913501;13.340703;27.254204
balzac;96;14.016776;13.393059;27.409836
balzac;97;14.154275;13.053492;27.207767
balzac;98;13.700683;12.742805;26.443487
balzac;99;13.684124;13.053773;26.737896
balzac;100;14.013897;13.227235;27.24113
balzac;101;15.846967;19.217505;35.064472
balzac;102;13.983806;12.703384;26.687191
balzac;103;13.611985;13.048991;26.660976
balzac;104;14.138376;12.973308;27.111683
balzac;105;13.784994;12.659515;26.44451
balzac;106;13.760438;12.652013;26.41245
balzac;107;13.976175;12.687364;26.66354
balzac;108;13.598934;12.917214;26.516148
balzac;109;13.655311;12.804569;26.45988
balzac;110;13.635996;12.943088;26.579082
balzac;111;14.054312;13.033478;27.08779
balzac;112;14.025229;12.847346;26.872576
balzac;113;14.034755;13.034478;27.069233
balzac;114;13.851425;13.318152;27.169579
balzac;115;13.599108;12.791796;26.390903
balzac;116;13.841443;12.90252;26.743963
balzac;117;13.928255;12.761653;26.689907
balzac;118;13.96636;12.880752;26.84711
balzac;119;13.586289;12.810689;26.396978
balzac;120;13.758985;12.782392;26.541376
balzac;121;13.554052;12.966099;26.520151
balzac;122;13.718917;12.853505;26.572422
balzac;123;13.960049;12.795198;26.755247
balzac;124;13.994997;12.938538;26.933535
balzac;125;13.838648;12.737294;26.575943
balzac;126;13.780002;12.877526;26.657528
balzac;127;13.967599;12.887642;26.85524
balzac;128;13.701242;12.869773;26.571014
balzac;129;13.632063;12.80833;26.440392
balzac;130;13.984074;12.6766;26.660675
balzac;131;13.580153;12.94912;26.529274
balzac;132;13.893772;12.871547;26.76532
balzac;133;13.702192;12.877816;26.58001
balzac;134;13.543599;14.106733;27.650333
balzac;135;13.675303;12.737976;26.41328
balzac;136;13.923508;13.077733;27.00124
balzac;137;13.855795;13.133708;26.989502
balzac;138;13.473963;12.938702;26.412664
balzac;139;13.962249;12.786193;26.748442
balzac;140;13.757981;13.005459;26.76344
balzac;141;13.801722;12.786052;26.587772
balzac;142;13.418469;12.870497;26.288967
balzac;143;13.900095;13.082563;26.982658
balzac;144;13.816379;12.959394;26.775772
balzac;145;16.880424;12.964184;29.844608
balzac;146;13.90721;12.646347;26.553558
balzac;147;13.873259;13.226443;27.0997
balzac;148;13.799069;12.719231;26.5183
balzac;149;13.590497;12.88926;26.479757
balzac;150;13.572262;14.233337;27.8056
balzac;151;13.804595;12.832067;26.636662
balzac;152;13.772348;12.449281;26.22163
balzac;153;13.51786;12.739937;26.257797
balzac;154;15.241886;12.738101;27.979988
balzac;155;13.985149;17.008837;30.993986
balzac;156;13.928589;12.540126;26.468716
balzac;157;13.709796;13.319952;27.029747
balzac;158;13.803549;12.909423;26.71297
balzac;159;13.722933;14.52945;28.252384
balzac;160;14.904506;14.918584;29.82309
balzac;161;14.262526;19.373404;33.63593
balzac;162;15.279986;14.567268;29.847256
balzac;163;15.648405;14.453975;30.102379
balzac;164;14.685598;14.306032;28.99163
balzac;165;15.897506;14.284788;30.182293
balzac;166;20.612972;23.982325;44.5953
balzac;167;34.696392;31.403568;66.09996
balzac;168;16.523024;14.739489;31.262512
balzac;169;16.753551;21.009596;37.763145
balzac;170;29.242037;26.036997;55.279034
balzac;171;18.562088;18.341295;36.90338
balzac;172;17.285208;20.673784;37.958992
balzac;173;14.961401;14.835493;29.796894
balzac;174;24.17968;19.88954;44.06922
balzac;175;15.927708;13.087855;29.015564
